apotheke,apotheke_plz,apotheke_stadt,name,bezeichnung,genetik,thc,cbd,preis_pro_gramm,verfuegbarkeit,produkt_url
Grüne Blüte,04416,Markkleeberg,Masterpiece,420 Evolution 25/1 CA MSP,Hybrid Indica Dominant,25%,1%,"7,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/420_evolution_25_1_ca_msp-masterpiece?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Grüne Blüte,04416,Markkleeberg,Mango Kush (KL003),aleph Amber 22/1,Indica,22%,<1%,"5,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/aleph-amber-22-1-mango-kush-kl003?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Grüne Blüte,04416,Markkleeberg,Governmint Oasis,auch bekannt als GMO x Gush Mints,Hybrid Indica Dominant,27%,1%,"8,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/demecan_craft_emerald_27_1-governmint_oasis?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Grüne Blüte,04416,Markkleeberg,Durban Poison,Luana 28/1,Hybrid Sativa Dominant,28%,1%,"5,99 €/g",NEU,https://greenmedical.health/de/cannabis/flower/luana_28_1-durban_poison?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Grüne Blüte,04416,Markkleeberg,Chemdawg,Origine Nature CHEM 29/1,Hybrid Sativa Dominant,29%,<1%,"6,99 €/g",NEU,https://greenmedical.health/de/cannabis/flower/origine_nature_chem_29_1-chemdawg?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Grüne Blüte,04416,Markkleeberg,Alienmax,ZOIKS 22/1 ALM,Hybrid,22%,1%,"5,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/zoiks_22_1_alm-alienmax?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Grüne Blüte,04416,Markkleeberg,Jet Fuel Pie,AVAAY 30/1 JFP,Hybrid Indica Dominant,30%,1%,"6,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/avaay_30_1_jfp-jet_fuel_pie?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Grüne Blüte,04416,Markkleeberg,Gelat Skyfloater,Cannamedical Indica Classic DK 22/1,Hybrid Indica Dominant,22%,1%,"6,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_indica_classic_dk_22_1-gelat_skyfloater?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Grüne Blüte,04416,Markkleeberg,GMO Cookies,Daily Special 25/1 GMO OMG GMO,Hybrid Indica Dominant,25%,1%,"5,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/daily_special_25_1_gmo_omg_gmo-gmo_cookies?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Grüne Blüte,04416,Markkleeberg,El Jefe,Cannamedical Indica classic AU,Hybrid Indica Dominant,20%,1%,"10,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_indica_classic_au-permanent_marker?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Grüne Blüte,04416,Markkleeberg,Permanent Marker,HiDealz 21/1 MS PMM,Hybrid,21%,1%,"5,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/hidealz_21_1_ms_pmm-permanent_marker?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Grüne Blüte,04416,Markkleeberg,Animal Mintz Kush,Huala 30/1 AMK,Hybrid Indica Dominant,30%,1%,"5,79 €/g",NEU,https://greenmedical.health/de/cannabis/flower/huala_30_1_amk-animal_mintz_kush?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Grüne Blüte,04416,Markkleeberg,Frosted Platin Girl,Slouu 22/1 FPG CA,Hybrid,22%,1%,"4,79 €/g",NEU,https://greenmedical.health/de/cannabis/flower/slouu_22_1_fpg_ca-frosted_platin_girl?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Grüne Blüte,04416,Markkleeberg,Hokuzai,aleph Red 35/1,Hybrid Sativa Dominant,35%,1%,"10,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/aleph_red_35_1-hokuzai?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Grüne Blüte,04416,Markkleeberg,Gelato Dream,Cannamedical Sativa Forte NM 24/1,Hybrid,24%,<1%,"9,49 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_sativa_forte_nm_24_1-gelato_dream?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Grüne Blüte,04416,Markkleeberg,Cake Crasher,Demecan PS Regular Drop 25:1,Hybrid Indica Dominant,25%,1%,"4,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/demecan_ps_regular_drop-cake_crasher?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Grüne Blüte,04416,Markkleeberg,Sour Chocorilla,ZOIKS 26/1 SCH,Hybrid,26%,1%,"4,99 €/g",NEU,https://greenmedical.health/de/cannabis/flower/zoiks_26_1_sch-sour_chocorilla?deliveryTarget=cGhhcm1hY3k6fDpiNGJkZGNjNS1kYzQxLTQ5ZDgtODdkZi0xNGEwM2Q1NjFiMzI%3D#reviews
Asavita,10365,Berlin,OJ Zainbow,IUVO 24/1 KC,Sativa,24%,1%,"7,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/iuvo_24_1_kc-oj_zainbow?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,OZ,TIKUN 22/1 OZ,Hybrid,22%,1%,"5,79 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/tikun_22_1_oz-oz?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Super Citra G,AVAAY 31/1 SCG,Hybrid,31%,<1%,"8,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/avaay_31_1_scg-super_citra_g_?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Sour Ape,Luana 24/1 APE,Hybrid,22%,1%,"4,79 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/luana_24_1_ape-sour_ape?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Grapes and Cream,TIKUN GNC 30/1,Hybrid,30%,1%,"6,89 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/tikun_gnc_30_1-grapes_and_cream?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Atlantic Glue GG4,Wellford Aquaponic 26/1 ATG,Hybrid Indica Dominant,26%,1%,"6,39 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/wellford_aquaponic_26_1_atg-atlantic_glue_gg4?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Cosmic Cream,Pedanios 31/1 COS-CA,Hybrid Indica Dominant,31%,<1%,"7,89 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/pedanios-31-1-cos-ca-cosmic-cream-34e1?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Electric Honeydew (EHD),Pedanios 26/1 EHD-CA,Sativa,26%,<1%,"5,29 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/pedanios-26-1-ehd-ca-electric-honeydew-ehd?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Cookies OG,TRUU GT 30/1,Hybrid,30%,<1%,"4,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/truu_gt_30_1-cookies_og?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Space Rider,ZOIKS 31/1 SR,Hybrid Indica Dominant,31%,1%,"4,74 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/zoiks_31_1_sr-space_rider?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Sourdough,Pedanios 29/1 SRD-CA,Indica,29%,<1%,"6,39 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/pedanios-29-1-srd-ca-sourdough-srd?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Waffle Bites,AVAAY Signature 28/1 WB,Indica,28%,<1%,"7,85 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/avaay-signature-28-1-wb-waffle-bites?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Farm Gas (FRG),Pedanios 27/1 FRG-CA,Hybrid,27%,<1%,"5,34 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/pedanios-27-1-frg-ca-farm-gas-frg?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Polar Pop,Bathera 35/1 PP,Hybrid Sativa Dominant,36.4%,1%,"7,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/bathera_35_1_pp-polar_pop?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Wedding Tree,Cannamedical Sativa Forte NM,Hybrid,24%,<1%,"8,61 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_sativa_forte_nm-wedding_tree?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Space Cake,Peace Naturals 33/1 SC,Hybrid Sativa Dominant,33%,1%,"6,98 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/peace-naturals-33-1-sc-space-cake-c4d2?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Polar Cookies,Cannamedical Sativa Ultra NM,Hybrid Sativa Dominant,29.7%,<1%,"7,87 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical-sativa-ultra-nm-polar-cookies-fa5c?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Chemango Kush,Pedanios 28/1 CMK-CA,Hybrid Indica Dominant,28%,1%,"5,85 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/pedanios_28_1_cmk_ca-chemango_kush?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Cinderella Kush,Huala 27/1 UK CIN,Hybrid Indica Dominant,27%,1%,"4,20 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/huala_27_1_uk_cin-cinderella_kush?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Bunatic,Luana 27/1 Donny B,Indica,27%,1%,"5,09 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/luana_27_1_donny_b-bunatic?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Lemon Cookies,Cannamedical Hybrid Ultra BC,Hybrid,28%,<1%,"5,59 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_hybrid_ultra_bc-lemon_cookies?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Gossip Gun,Avaay Signature 31/1 GOG,Hybrid Indica Dominant,31%,1%,"6,27 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/avaay_signature_31_1_gog-gossip_gun?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Midnight Lotus,Cannamedical CRAFT 28/1 Lotus,Hybrid,25.2%,1%,"7,77 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_craft_28_1_lotus-pucker_up?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Medellin,Origine Nature MED 32/1,Hybrid,32%,1%,"6,47 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/origine_nature_med_32_1-medellin?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Alien Mints,Huala 30/1 CA ALM,Hybrid Indica Dominant,30%,1%,"4,95 €/g",NEU,https://greenmedical.health/de/cannabis/flower/huala_30_1_ca_alm-alien_mints?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Permanent Marker,Bathera 28/1,Hybrid Sativa Dominant,28%,1%,"7,25 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/bathera_28_1-permanent_marker?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Jokerz #31 x Gastro Pop,Demecan CRAFT Tigerz Eye 31:1,Hybrid,31%,1%,"7,50 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/demecan_craft_tigerz_eye_31_1-jokerz_31_x_gastro_pop?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Sky Berry Kush,Cannamedical Indica Forte DK,Hybrid Indica Dominant,24%,1%,"4,86 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_indica_forte_dk-sky_berry_kush?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,First Class Funk,Demecan CRAFT FCF 28:1,Hybrid Indica Dominant,28%,<1%,"7,59 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/demecan_craft_fcf_28_01-first_class_funk?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Berlin Berries,420 Compound 27/1 CA BER,Hybrid,27%,<1%,"6,20 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/420_compound_27_1_ca_ber-berlin_berries?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Mac’s Cookies,AVAAY 26/1 MCO,Hybrid,26%,1%,"7,67 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/avaay_26_1_mco-mac_s_cookies?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Afghan Bubba Kush,Cannamedical Hybrid Ultimate SF,Hybrid,33%,1%,"6,94 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_hybrid_ultimate_sf-afghan_bubba_kush?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Rainbow Pavé,Legend's RP 34/1,Hybrid Sativa Dominant,34%,1%,"7,08 €/g",NEU,https://greenmedical.health/de/cannabis/flower/legend_s_rp_34_1-rainbow_pav_?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Purple Punch x Jungle Cake,Demecan CRAFT D-Jungle 28:1,Hybrid Indica Dominant,28%,1%,"6,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/demecan_craft_d_jungle_28_1-purple_punch_x_jungle_cake?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Atomic Apple,High Greens AA 26/1,Hybrid Indica Dominant,26%,1%,"6,84 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/high_greens_aa_26_1-atomic_apple?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Waffle Truffle,Huala 30/1 UK WTR,Hybrid Indica Dominant,30%,1%,"4,80 €/g",NEU,https://greenmedical.health/de/cannabis/flower/huala_30_1_uk_wtr-waffle_truffle?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,GMO Cookies,Peace Naturals 29/1 GC,Indica,29%,<1%,"5,69 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/peace_naturals_29_1_gc-gmo_cookies?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Modified Gas,Green Karat MG 29/1,Hybrid,29%,1%,"6,98 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/green_karat_mg_29_1-modified_gas?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Pink Slurricane,High Greens PS 30/1,Hybrid Indica Dominant,30%,1%,"5,89 €/g",NEU,https://greenmedical.health/de/cannabis/flower/high_green_ps_30_1-pink_slurricane?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Facetz,Bathera 30/1 FA,Indica,30%,1%,"5,77 €/g",NEU,https://greenmedical.health/de/cannabis/flower/bathera_30_1_fa-facetz?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Apples & Bananas,IUVO 30/1 SQ,Hybrid,30%,1%,"7,59 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/iuvo_sq_29_1-apples_bananas?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Wedding Cake,31/1 Amici WC,Hybrid,31%,1%,"5,68 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/31_1_amici_wc-wedding_cake?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Cheddar Cheeze,CannXChange CC 25/1,Hybrid Indica Dominant,25%,1%,"4,69 €/g",NEU,https://greenmedical.health/de/cannabis/flower/cannxchange_cc_25_1-cheddar_cheeze?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Midnight,TIKUN Midnight 10/14,Hybrid Sativa Dominant,10%,14%,"7,42 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/tikun_midnight_10_14-midnight?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Garlic Truffle,N!CE 31/1 GT,Hybrid Indica Dominant,31%,1%,"5,07 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/n_ce_31_1_gt-garlic_truffle?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Cool Grapes,Eufloria 30/1 CLG,Hybrid,30%,1%,"6,19 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/eufloria_30_1_clg-cool_grapes?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Spritzer,Remexian 27/1 NXN SPZ,Hybrid,27%,1%,"5,68 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/remexian_27_1_nxn_spz-spritzer?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Guava Barz,Greenseal 24/1 GUB,Hybrid,24%,1%,"4,79 €/g",NEU,https://greenmedical.health/de/cannabis/flower/greenseal_24_1_gub-guava_barz?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Chemdawg OG,Origine Nature CHEM,Hybrid Sativa Dominant,23.5%,<1%,"5,94 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/origine_nature_chem-chemdawg_og?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Platinum Pavé,420 Compound 27/1 CA PPE,Hybrid,27%,1%,"4,29 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/420_compound_27_1_ca_ppe-platinum_pav_?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Black Cherry Punch,Cannamedical Indica classic ZAF,Hybrid Indica Dominant,20.4%,<1%,"4,40 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical-indica-classic-zaf-black-cherry-punch?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Funky Zkittlez,High Greens FZ 30/1,Hybrid Indica Dominant,30%,1%,"7,35 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/high_greens_fz_30_1-funky_zkittlez?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Neutronium,IUVO 28/1 OC,Hybrid,28%,1%,"7,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/iuvo_28_1_oc-neutronium?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Black Lime,N!CE 29/1 BL,Hybrid,29%,1%,"4,84 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/n_ce_29_1_bl-black_lime?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
Asavita,10365,Berlin,Mo´s Sunset,AVAAY 22/1 MOS,Hybrid,22%,1%,"7,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/avaay_22_1_mos-mo_s_sunset?deliveryTarget=cGhhcm1hY3k6fDo4N2Q5MDc1ZS0zMWE0LTQyYTUtYWM3Ni03YWFkMTBhMTJhMzg%3D#reviews
